layer,tokens,time_us
qkv_proj,848,75.456
qkv_proj,864,75.264
qkv_proj,880,75.808
qkv_proj,896,75.648
qkv_proj,912,78.688
qkv_proj,928,78.176
qkv_proj,944,77.92
qkv_proj,960,78.944
qkv_proj,976,78.688
qkv_proj,992,78.463
qkv_proj,1008,79.008
qkv_proj,1024,79.649
rotary_emb,1,1.92
rotary_emb,2,1.952
rotary_emb,3,1.92
rotary_emb,4,1.92
rotary_emb,5,1.92
rotary_emb,6,1.92
rotary_emb,7,1.952
rotary_emb,8,1.92
rotary_emb,9,1.952
rotary_emb,10,1.951
rotary_emb,11,1.952
rotary_emb,12,1.952
rotary_emb,13,1.92
rotary_emb,14,1.952
rotary_emb,15,1.984
rotary_emb,16,1.952
rotary_emb,20,1.984
rotary_emb,24,1.984
rotary_emb,28,1.984
rotary_emb,32,1.952
rotary_emb,36,1.952
rotary_emb,40,1.984
rotary_emb,44,1.952
rotary_emb,48,1.952
rotary_emb,52,2.016
rotary_emb,56,1.952
rotary_emb,60,2.112
rotary_emb,64,1.983
rotary_emb,80,2.016
rotary_emb,96,1.983
rotary_emb,112,2.016
rotary_emb,128,2.016
rotary_emb,144,2.176
rotary_emb,160,2.208
rotary_emb,176,2.241
rotary_emb,192,2.24
rotary_emb,208,2.208
rotary_emb,224,2.272
rotary_emb,240,2.304
rotary_emb,256,2.4
rotary_emb,272,2.623
rotary_emb,288,2.688
rotary_emb,304,2.624
rotary_emb,320,2.688
rotary_emb,336,2.72
rotary_emb,352,2.848
rotary_emb,368,2.88
rotary_emb,384,2.976
rotary_emb,400,3.584
rotary_emb,416,3.488
rotary_emb,432,3.456
rotary_emb,448,3.648
rotary_emb,464,3.744
rotary_emb,480,3.808
rotary_emb,496,3.968
rotary_emb,512,3.872
rotary_emb,528,4.032
rotary_emb,544,4.032
rotary_emb,560,4.288
rotary_emb,576,4.32
rotary_emb,592,4.608
rotary_emb,608,4.928
rotary_emb,624,4.992
rotary_emb,640,4.96
rotary_emb,656,4.896
rotary_emb,672,4.928
rotary_emb,688,4.928
rotary_emb,704,4.928
rotary_emb,720,5.024
rotary_emb,736,5.152
rotary_emb,752,5.024
rotary_emb,768,5.152
rotary_emb,784,5.344
rotary_emb,800,5.152
rotary_emb,816,5.248
rotary_emb,832,5.28
rotary_emb,848,5.536
rotary_emb,864,5.599
rotary_emb,880,5.728
rotary_emb,896,5.793
rotary_emb,912,5.663
rotary_emb,928,5.824
rotary_emb,944,5.856
rotary_emb,960,5.888
rotary_emb,976,6.144
rotary_emb,992,6.048
rotary_emb,1008,6.176
rotary_emb,1024,6.08
