layer,tokens,time_us
rotary_emb,60,3.968
rotary_emb,64,3.968
rotary_emb,80,3.968
rotary_emb,96,4.031
rotary_emb,112,4.128
rotary_emb,128,4.256
rotary_emb,144,4.224
rotary_emb,160,4.192
rotary_emb,176,4.224
rotary_emb,192,4.256
rotary_emb,208,4.352
rotary_emb,224,4.32
rotary_emb,240,4.384
rotary_emb,256,4.416
rotary_emb,272,4.48
rotary_emb,288,4.64
rotary_emb,304,4.544
rotary_emb,320,4.608
rotary_emb,336,4.577
rotary_emb,352,4.576
rotary_emb,368,4.736
rotary_emb,384,4.608
rotary_emb,400,4.608
rotary_emb,416,4.576
rotary_emb,432,4.608
rotary_emb,448,4.672
rotary_emb,464,4.768
rotary_emb,480,4.865
rotary_emb,496,4.865
rotary_emb,512,4.896
